timestep | r0-r1 distance | r0-r2 distance | r1-r2 distance
r0-r1 attention | r0-r2 attention | r1-r0 attention | r1-r2 attention | r2-r0 attention | r2-r1 attention | r0 dist to goal | r1 dist to goal | r2 dist to goal | 0 | 1.2789000833944868 | 1.4505268420471429 | 1.4497620938325315 | 1.0 | 1.0 | 1.0 | 0.0 | 1.0 | 1.0 | 1.2681253329225783 | 1.2719507537636825 | 0.895901428729746 | 
1 | 1.2744100085652532 | 1.4376884112368524 | 1.4320414181856822 | 1.0 | 0.0 | 1.0 | 1.0 | 1.0 | 1.0 | 1.2570732240008933 | 1.268845592576181 | 0.8877121496594265 | 
2 | 1.2659014839483806 | 1.4205222369721173 | 1.4026698401091948 | 1.0 | 1.0 | 1.0 | 1.0 | 1.0 | 1.0 | 1.2398421915711693 | 1.2627928412847453 | 0.8760035673443345 | 
3 | 1.2586134214188642 | 1.3997023924165823 | 1.3620661838241788 | 1.0 | 0.0 | 1.0 | 1.0 | 0.0 | 1.0 | 1.2189337143585781 | 1.2550881921203785 | 0.8599923081051365 | 
4 | 1.253648048212327 | 1.3754475014866518 | 1.3118047917407754 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 1.1959137636134138 | 1.246215342547186 | 0.8395472410769985 | 
5 | 1.2489139968017187 | 1.3480597214392063 | 1.254029307714063 | 1.0 | 0.0 | 1.0 | 1.0 | 1.0 | 1.0 | 1.170776298017687 | 1.235951896313121 | 0.8157366364213391 | 
6 | 1.243413557406108 | 1.3175464253153462 | 1.1908812458885405 | 1.0 | 1.0 | 1.0 | 1.0 | 1.0 | 1.0 | 1.1436396810184577 | 1.2243577581736476 | 0.7894019571802442 | 
7 | 1.237142683473379 | 1.285254613014024 | 1.1239287220682501 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 1.1147413063128147 | 1.2120139025605277 | 0.7615770808000987 | 
8 | 1.230592585807607 | 1.2521403261917663 | 1.0539348531224035 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 1.0844537288423144 | 1.199529816219672 | 0.7326112475249067 | 
9 | 1.223852416280833 | 1.2191355217629782 | 0.981886537906137 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 1.0528288084964241 | 1.187601153586506 | 0.7029703052049923 | 
10 | 1.2174117190283373 | 1.1864858406681527 | 0.9084591840204059 | 1.0 | 1.0 | 0.0 | 1.0 | 1.0 | 1.0 | 1.0199380765517092 | 1.176765333445883 | 0.6727005351566179 | 
11 | 1.2105563428261048 | 1.1536608169413582 | 0.8349220113354352 | 1.0 | 1.0 | 1.0 | 1.0 | 0.0 | 0.0 | 0.9856789132369628 | 1.1668633381848965 | 0.6420009423669096 | 
12 | 1.2024831141352785 | 1.1202995635304818 | 0.7615776332007571 | 0.0 | 1.0 | 1.0 | 1.0 | 0.0 | 1.0 | 0.9498684119392539 | 1.1577516184398102 | 0.6106600117905217 | 
13 | 1.1922832754090094 | 1.086256827733352 | 0.6890529412525983 | 1.0 | 1.0 | 1.0 | 1.0 | 1.0 | 0.0 | 0.9123894837184392 | 1.148972279909311 | 0.5790208631819755 | 
14 | 1.1800606415437869 | 1.0523656785688618 | 0.6172550029710184 | 1.0 | 1.0 | 1.0 | 1.0 | 1.0 | 0.0 | 0.8735440515509221 | 1.140478114651921 | 0.5473891211925936 | 
15 | 1.1650263715900866 | 1.018060838569737 | 0.5464356006867113 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.8334632925330305 | 1.1317542356890034 | 0.5156121895378347 | 
16 | 1.146076052055668 | 0.9816889780637916 | 0.47669656235695607 | 1.0 | 1.0 | 1.0 | 1.0 | 1.0 | 1.0 | 0.7923628587963977 | 1.1219720673884888 | 0.4827572889144192 | 
17 | 1.1222958876492173 | 0.9419384665291015 | 0.4086186841003056 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.7505218051462597 | 1.1102248646107689 | 0.4484438091890666 | 
18 | 1.0935755973677344 | 0.8985087617001486 | 0.3428287483773372 | 1.0 | 1.0 | 0.0 | 1.0 | 1.0 | 1.0 | 0.7083383725310948 | 1.0962786963176836 | 0.4124568947174965 | 
19 | 1.0601829947316126 | 0.8521365771206577 | 0.2798529583787616 | 1.0 | 1.0 | 1.0 | 1.0 | 0.0 | 1.0 | 0.6660523102579856 | 1.0801140032422505 | 0.37523947020536097 | 
20 | 1.021544622637463 | 0.8029799851414492 | 0.21948544913341556 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.6235391006183975 | 1.061088544844397 | 0.3369914687347441 | 
21 | 0.9769628231486558 | 0.7501052777920549 | 0.16259671979775253 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.5808720513159503 | 1.0380533415966637 | 0.29789630746284856 | 
